Id,ner_label
36598,1
36599,1
36600,1
36601,1
36602,13
36603,1
36604,1
36605,1
36606,1
36607,1
36608,13
36609,13
36610,1
36611,1
36612,1
36613,13
36614,1
36615,1
36616,13
36617,1
36618,1
36619,13
36620,13
36621,1
36622,13
36623,1
36624,1
36625,1
36626,13
36627,13
36628,13
36629,1
36630,1
36631,1
36632,1
36633,1
36634,1
36635,1
36636,1
36637,1
36638,13
36639,1
36640,1
36641,1
36642,1
36643,1
36644,1
36645,1
36646,13
36647,13
36648,1
36649,1
36650,13
36651,1
36652,1
36653,13
36654,1
36655,1
36656,1
36657,1
36658,1
36659,1
36660,1
36661,13
36662,13
36663,1
36664,1
36665,1
36666,1
36667,1
36668,1
36669,1
36670,1
36671,13
36672,1
36673,1
36674,13
36675,1
36676,13
36677,1
36678,1
36679,1
36680,1
36681,1
36682,1
36683,13
36684,1
36685,13
36686,13
36687,1
36688,1
36689,1
36690,13
36691,1
36692,1
36693,1
36694,1
36695,13
36696,13
36697,1
36698,1
36699,1
36700,13
36701,1
36702,13
36703,1
36704,1
36705,1
36706,1
36707,1
36708,1
36709,13
36710,1
36711,13
36712,1
36713,13
36714,1
36715,1
36716,13
36717,1
36718,1
36719,13
36720,1
36721,1
36722,13
36723,13
36724,13
36725,1
36726,13
36727,1
36728,1
36729,1
36730,1
36731,1
36732,1
36733,1
36734,1
36735,1
36736,13
36737,1
36738,13
36739,1
36740,1
36741,1
36742,13
36743,13
36744,1
36745,13
36746,13
36747,1
36748,1
36749,13
36750,1
36751,1
36752,1
36753,1
36754,13
36755,1
36756,13
36757,13
36758,1
36759,13
36760,13
36761,13
36762,1
36763,1
36764,1
36765,1
36766,1
36767,1
36768,1
36769,1
36770,1
36771,13
36772,13
36773,1
36774,13
36775,1
36776,1
36777,13
36778,1
36779,1
36780,1
36781,1
36782,1
36783,1
36784,1
36785,13
36786,13
36787,1
36788,1
36789,1
36790,1
36791,1
36792,1
36793,1
36794,1
36795,1
36796,1
36797,1
36798,1
36799,1
36800,13
36801,1
36802,1
36803,1
36804,1
36805,13
36806,1
36807,1
36808,1
36809,1
36810,1
36811,13
36812,13
36813,13
36814,1
36815,1
36816,1
36817,1
36818,1
36819,1
36820,1
36821,1
36822,1
36823,13
36824,13
36825,13
36826,1
36827,1
36828,1
36829,1
36830,1
36831,1
36832,1
36833,13
36834,1
36835,1
36836,13
36837,13
36838,1
36839,1
36840,1
36841,13
36842,1
36843,1
36844,1
36845,1
36846,13
36847,13
36848,1
36849,1
36850,1
36851,1
36852,1
36853,1
36854,1
36855,1
36856,1
36857,1
36858,13
36859,1
36860,1
36861,1
36862,1
36863,13
36864,1
36865,13
36866,1
36867,1
36868,1
36869,1
36870,1
36871,1
36872,1
36873,1
36874,1
36875,1
36876,1
36877,1
36878,13
36879,13
36880,1
36881,1
36882,1
36883,1
36884,1
36885,1
36886,13
36887,13
36888,13
36889,1
36890,1
36891,13
36892,1
36893,1
36894,13
36895,13
36896,1
36897,1
36898,13
36899,13
36900,13
36901,1
36902,1
36903,1
36904,1
36905,1
36906,1
36907,1
36908,1
36909,1
36910,1
36911,1
36912,13
36913,13
36914,13
36915,1
36916,1
36917,1
36918,1
36919,1
36920,1
36921,1
36922,1
36923,1
36924,1
36925,1
36926,1
36927,1
36928,1
36929,1
36930,1
36931,1
36932,1
36933,1
36934,1
36935,1
36936,1
36937,13
36938,1
36939,1
36940,13
36941,13
36942,1
36943,1
36944,1
36945,1
36946,1
36947,1
36948,1
36949,13
36950,1
36951,1
36952,1
36953,1
36954,1
36955,1
36956,13
36957,1
36958,1
36959,1
36960,13
36961,1
36962,1
36963,1
36964,1
36965,1
36966,13
36967,13
36968,1
36969,1
36970,1
36971,13
36972,1
36973,1
36974,1
36975,1
36976,1
36977,1
36978,1
36979,1
36980,1
36981,1
36982,1
36983,1
36984,1
36985,1
36986,1
36987,1
36988,1
36989,1
36990,1
36991,1
36992,13
36993,13
36994,1
36995,1
36996,13
36997,13
36998,1
36999,1
37000,1
37001,1
37002,1
37003,1
37004,1
37005,1
37006,1
37007,13
37008,1
37009,1
37010,1
37011,1
37012,13
37013,1
37014,13
37015,1
37016,1
37017,1
37018,13
37019,1
37020,1
37021,13
37022,13
37023,1
37024,1
37025,1
37026,1
37027,1
37028,1
37029,1
37030,13
37031,1
37032,1
37033,1
37034,1
37035,1
37036,1
37037,1
37038,1
37039,13
37040,1
37041,1
37042,1
37043,13
37044,1
37045,1
37046,1
37047,13
37048,13
37049,1
37050,1
37051,13
37052,1
37053,1
37054,1
37055,1
37056,1
37057,1
37058,13
37059,13
37060,1
37061,1
37062,13
37063,13
37064,1
37065,1
37066,1
37067,1
37068,1
37069,1
37070,1
37071,1
37072,1
37073,13
37074,1
37075,1
37076,1
37077,1
37078,13
37079,1
37080,13
37081,1
37082,1
37083,1
37084,13
37085,1
37086,1
37087,13
37088,13
37089,1
37090,1
37091,1
37092,1
37093,1
37094,13
37095,13
37096,1
37097,1
37098,1
37099,13
37100,1
37101,13
37102,1
37103,1
37104,1
37105,1
37106,1
37107,1
37108,1
37109,13
37110,1
37111,1
37112,1
37113,1
37114,1
37115,1
37116,1
37117,13
37118,13
37119,13
37120,1
37121,13
37122,1
37123,1
37124,13
37125,1
37126,1
37127,1
37128,1
37129,13
37130,13
37131,1
37132,1
37133,13
37134,13
37135,1
37136,13
37137,1
37138,13
37139,1
37140,13
37141,1
37142,13
37143,1
37144,1
37145,1
37146,1
37147,1
37148,1
37149,13
37150,1
37151,13
37152,1
37153,1
37154,13
37155,13
37156,1
37157,13
37158,1
37159,1
37160,13
37161,13
37162,1
37163,1
37164,1
37165,1
37166,1
37167,13
37168,13
37169,1
37170,1
37171,1
37172,13
37173,13
37174,1
37175,1
37176,13
37177,1
37178,1
37179,1
37180,1
37181,1
37182,1
37183,1
37184,1
37185,1
37186,1
37187,1
37188,1
37189,1
37190,1
37191,1
37192,13
37193,13
37194,1
37195,1
37196,1
37197,1
37198,1
37199,1
37200,1
37201,13
37202,1
37203,13
37204,1
37205,13
37206,1
37207,13
37208,1
37209,1
37210,1
37211,1
37212,13
37213,1
37214,13
37215,13
37216,1
37217,1
37218,1
37219,13
37220,1
37221,13
37222,1
37223,1
37224,13
37225,1
37226,1
37227,1
37228,1
37229,13
37230,13
37231,1
37232,1
37233,1
37234,1
37235,1
37236,1
37237,1
37238,1
37239,1
37240,1
37241,1
37242,1
37243,1
37244,1
37245,1
37246,1
37247,1
37248,1
37249,1
37250,1
37251,1
37252,1
37253,1
37254,1
37255,1
37256,1
37257,13
37258,1
37259,1
37260,13
37261,13
37262,1
37263,1
37264,13
37265,1
37266,1
37267,1
37268,13
37269,1
37270,1
37271,1
37272,1
37273,1
37274,1
37275,13
37276,1
37277,1
37278,1
37279,1
37280,1
37281,1
37282,13
37283,1
37284,1
37285,1
37286,13
37287,1
37288,13
37289,1
37290,1
37291,13
37292,13
37293,1
37294,13
37295,13
37296,1
37297,1
37298,1
37299,1
37300,13
37301,13
37302,1
37303,13
37304,1
37305,13
37306,1
37307,1
37308,1
37309,1
37310,1
37311,1
37312,1
37313,1
37314,1
37315,1
37316,13
37317,1
37318,1
37319,13
37320,1
37321,1
37322,1
37323,13
37324,13
37325,13
37326,13
37327,1
37328,1
37329,1
37330,1
37331,1
37332,1
37333,1
37334,13
37335,1
37336,13
37337,1
37338,13
37339,1
37340,13
37341,1
37342,1
37343,1
37344,1
37345,1
37346,13
37347,1
37348,13
37349,1
37350,13
37351,13
37352,13
37353,1
37354,1
37355,13
37356,13
37357,1
37358,1
37359,1
37360,1
37361,13
37362,13
37363,1
37364,13
37365,1
37366,13
37367,1
37368,1
37369,1
37370,1
37371,1
37372,1
37373,1
37374,1
37375,1
37376,13
37377,1
37378,1
37379,13
37380,1
37381,1
37382,1
37383,1
37384,13
37385,13
37386,13
37387,13
37388,1
37389,1
37390,1
37391,1
37392,1
37393,1
37394,13
37395,1
37396,13
37397,13
37398,13
37399,1
37400,13
37401,1
37402,1
37403,1
37404,1
37405,1
37406,13
37407,1
37408,13
37409,13
37410,1
37411,1
37412,1
37413,13
37414,1
37415,13
37416,13
37417,1
37418,13
37419,1
37420,1
37421,1
37422,1
37423,13
37424,13
37425,13
37426,1
37427,1
37428,1
37429,1
37430,1
37431,1
37432,1
37433,1
37434,1
37435,13
37436,13
37437,1
37438,13
37439,1
37440,1
37441,13
37442,1
37443,1
37444,1
37445,1
37446,1
37447,1
37448,1
37449,13
37450,13
37451,1
37452,13
37453,13
37454,1
37455,1
37456,1
37457,1
37458,13
37459,1
37460,1
37461,1
37462,1
37463,1
37464,1
37465,1
37466,1
37467,1
37468,13
37469,1
37470,13
37471,1
37472,1
37473,13
37474,1
37475,1
37476,13
37477,1
37478,13
37479,13
37480,1
37481,1
37482,1
37483,13
37484,1
37485,1
37486,1
37487,1
37488,1
37489,1
37490,13
37491,1
37492,1
37493,1
37494,1
37495,1
37496,1
37497,1
37498,1
37499,1
37500,1
37501,1
37502,1
37503,13
37504,1
37505,1
37506,1
37507,13
37508,13
37509,1
37510,1
37511,13
37512,13
37513,1
37514,1
37515,1
37516,1
37517,1
37518,1
37519,1
37520,1
37521,1
37522,13
37523,1
37524,1
37525,1
37526,1
37527,13
37528,1
37529,13
37530,1
37531,1
37532,1
37533,13
37534,13
37535,13
37536,1
37537,1
37538,1
37539,1
37540,1
37541,1
37542,1
37543,1
37544,1
37545,1
37546,1
37547,1
37548,13
37549,1
37550,1
37551,1
37552,1
37553,1
37554,1
37555,1
37556,1
37557,1
37558,1
37559,1
37560,1
37561,1
37562,13
37563,1
37564,1
37565,1
37566,13
37567,13
37568,1
37569,13
37570,1
37571,1
37572,1
37573,1
37574,13
37575,1
37576,1
37577,13
37578,1
37579,1
37580,1
37581,1
37582,1
37583,1
37584,13
37585,13
37586,1
37587,13
37588,13
37589,1
37590,13
37591,13
37592,1
37593,1
37594,1
37595,1
37596,1
37597,1
37598,1
37599,1
37600,1
37601,1
37602,13
37603,1
37604,1
37605,1
37606,13
37607,1
37608,1
37609,1
37610,1
37611,1
37612,1
37613,13
37614,13
37615,1
37616,1
37617,1
37618,13
37619,1
37620,1
37621,1
37622,1
37623,1
37624,1
37625,1
37626,13
37627,1
37628,1
37629,1
37630,1
37631,1
37632,13
37633,1
37634,13
37635,13
37636,1
37637,1
37638,1
37639,1
37640,13
37641,13
37642,13
37643,1
37644,1
37645,13
37646,13
37647,1
37648,1
37649,1
37650,1
37651,1
37652,1
37653,1
37654,1
37655,1
37656,13
37657,1
37658,1
37659,1
37660,1
37661,13
37662,1
37663,13
37664,1
37665,1
37666,1
37667,13
37668,1
37669,1
37670,13
37671,1
37672,1
37673,13
37674,1
37675,1
37676,13
37677,13
37678,13
37679,1
37680,13
37681,1
37682,13
37683,1
37684,1
37685,13
37686,1
37687,13
37688,1
37689,1
37690,1
37691,1
37692,1
37693,1
37694,1
37695,1
37696,1
37697,13
37698,1
37699,1
37700,1
37701,13
37702,1
37703,13
37704,1
37705,1
37706,1
37707,1
37708,1
37709,13
37710,13
37711,1
37712,1
37713,13
37714,13
37715,1
37716,1
37717,1
37718,1
37719,1
37720,1
37721,1
37722,1
37723,1
37724,13
37725,1
37726,1
37727,1
37728,1
37729,13
37730,1
37731,13
37732,1
37733,1
37734,1
37735,13
37736,1
37737,1
37738,13
37739,13
37740,1
37741,1
37742,1
37743,1
37744,1
37745,1
37746,1
37747,13
37748,1
37749,13
37750,1
37751,13
37752,1
37753,13
37754,1
37755,1
37756,1
37757,1
37758,1
37759,13
37760,1
37761,1
37762,1
37763,13
37764,1
37765,13
37766,1
37767,1
37768,13
37769,1
37770,1
37771,1
37772,1
37773,13
37774,13
37775,1
37776,1
37777,1
37778,1
37779,1
37780,1
37781,13
37782,1
37783,13
37784,1
37785,13
37786,1
37787,1
37788,1
37789,13
37790,1
37791,13
37792,1
37793,1
37794,1
37795,1
37796,1
37797,1
37798,13
37799,13
37800,1
37801,1
37802,1
37803,1
37804,1
37805,1
37806,1
37807,13
37808,13
37809,1
37810,1
37811,1
37812,1
37813,1
37814,1
37815,1
37816,1
37817,13
37818,1
37819,1
37820,13
37821,13
37822,13
37823,13
37824,1
37825,1
37826,13
37827,1
37828,1
37829,1
37830,1
37831,1
37832,1
37833,1
37834,1
37835,13
37836,13
37837,1
37838,1
37839,1
37840,1
37841,1
37842,1
37843,1
37844,1
37845,1
37846,13
37847,1
37848,1
37849,1
37850,1
37851,13
37852,13
37853,1
37854,1
37855,13
37856,1
37857,1
37858,1
37859,1
37860,1
37861,1
37862,1
37863,13
37864,1
37865,1
37866,1
37867,13
37868,1
37869,1
37870,1
37871,1
37872,1
37873,1
37874,1
37875,1
37876,13
37877,13
37878,1
37879,1
37880,1
37881,1
37882,1
37883,13
37884,1
37885,1
37886,1
37887,1
37888,1
37889,13
37890,1
37891,1
37892,13
37893,1
37894,1
37895,13
37896,1
37897,1
37898,13
37899,1
37900,13
37901,1
37902,13
37903,13
37904,1
37905,13
37906,1
37907,13
37908,13
37909,1
37910,13
37911,13
37912,1
37913,1
37914,1
37915,1
37916,1
37917,1
37918,1
37919,1
37920,13
37921,13
37922,1
37923,1
37924,1
37925,1
37926,1
37927,1
37928,13
37929,13
37930,1
37931,13
37932,1
37933,1
37934,1
37935,1
37936,1
37937,1
37938,13
37939,1
37940,1
37941,13
37942,13
37943,1
37944,1
37945,1
37946,1
37947,1
37948,1
37949,1
37950,1
37951,1
37952,1
37953,1
37954,13
37955,1
37956,1
37957,1
37958,13
37959,1
37960,1
37961,1
37962,1
37963,1
37964,1
37965,1
37966,13
37967,1
37968,1
37969,13
37970,1
37971,1
37972,1
37973,1
37974,1
37975,1
37976,13
37977,1
37978,13
37979,13
37980,13
37981,1
37982,1
37983,13
37984,1
37985,13
37986,1
37987,1
37988,1
37989,1
37990,1
37991,13
37992,1
37993,1
37994,1
37995,13
37996,1
37997,1
37998,1
37999,1
38000,1
38001,13
38002,13
38003,1
38004,1
38005,13
38006,13
38007,1
38008,1
38009,1
38010,1
38011,1
38012,1
38013,1
38014,1
38015,1
38016,13
38017,1
38018,1
38019,1
38020,1
38021,13
38022,1
38023,13
38024,1
38025,1
38026,1
38027,13
38028,1
38029,1
38030,13
38031,13
38032,13
38033,1
38034,1
38035,1
38036,1
38037,1
38038,1
38039,1
38040,1
38041,1
38042,1
38043,1
38044,1
38045,1
38046,1
38047,1
38048,1
38049,1
38050,1
38051,1
38052,1
38053,1
38054,1
38055,1
38056,1
38057,1
38058,13
38059,13
38060,1
38061,13
38062,13
38063,1
38064,13
38065,13
38066,13
38067,13
38068,1
38069,1
38070,1
38071,1
38072,13
38073,1
38074,1
38075,1
38076,1
38077,1
38078,1
38079,1
38080,1
38081,1
38082,13
38083,1
38084,1
38085,1
38086,1
38087,1
38088,1
38089,13
38090,13
38091,13
38092,1
38093,1
38094,13
38095,1
38096,1
38097,13
38098,1
38099,1
38100,1
38101,1
38102,13
38103,13
38104,1
38105,1
38106,1
38107,1
38108,1
38109,1
38110,13
38111,1
38112,1
38113,13
38114,1
38115,13
38116,13
38117,1
38118,1
38119,1
38120,1
38121,1
38122,13
38123,1
38124,1
38125,1
38126,1
38127,1
38128,1
38129,1
38130,1
38131,1
38132,13
38133,13
38134,13
38135,1
38136,1
38137,13
38138,13
38139,13
38140,1
38141,1
38142,1
38143,1
38144,1
38145,1
38146,1
38147,13
38148,1
38149,13
38150,1
38151,1
38152,1
38153,1
38154,1
38155,1
38156,1
38157,1
38158,1
38159,1
38160,1
38161,13
38162,1
38163,1
38164,1
38165,1
38166,13
38167,13
38168,1
38169,1
38170,13
38171,13
38172,1
38173,1
38174,1
38175,1
38176,1
38177,1
38178,1
38179,1
38180,1
38181,13
38182,1
38183,1
38184,1
38185,1
38186,13
38187,1
38188,13
38189,1
38190,1
38191,1
38192,13
38193,13
38194,13
38195,13
38196,1
38197,1
38198,1
38199,13
38200,1
38201,1
38202,1
38203,1
38204,1
38205,1
38206,1
38207,1
38208,1
38209,1
38210,1
38211,13
38212,1
38213,1
38214,1
38215,1
38216,1
38217,1
38218,13
38219,13
38220,13
38221,1
38222,1
38223,13
38224,13
38225,13
38226,1
38227,1
38228,13
38229,1
38230,13
38231,1
38232,1
38233,1
38234,1
38235,1
38236,1
38237,1
38238,1
38239,1
38240,1
38241,1
38242,1
38243,1
38244,1
38245,1
38246,1
38247,13
38248,1
38249,13
38250,1
38251,13
38252,1
38253,1
38254,13
38255,13
38256,13
38257,1
38258,1
38259,1
38260,1
38261,1
38262,1
38263,1
38264,1
38265,1
38266,1
38267,1
38268,13
38269,1
38270,1
38271,1
38272,1
38273,1
38274,1
38275,13
38276,13
38277,1
38278,1
38279,1
38280,1
38281,13
38282,13
38283,13
38284,1
38285,1
38286,1
38287,1
38288,1
38289,1
38290,1
38291,1
38292,1
38293,1
38294,1
38295,13
38296,1
38297,1
38298,1
38299,1
38300,1
38301,1
38302,13
38303,13
38304,13
38305,1
38306,1
38307,1
38308,1
38309,1
38310,13
38311,13
38312,13
38313,1
38314,13
38315,13
38316,1
38317,1
38318,1
38319,1
38320,1
38321,1
38322,1
38323,1
38324,1
38325,1
38326,1
38327,1
38328,1
38329,1
38330,1
38331,13
38332,1
38333,1
38334,1
38335,1
38336,1
38337,1
38338,13
38339,1
38340,1
38341,1
38342,1
38343,1
38344,1
38345,1
38346,13
38347,13
38348,1
38349,13
38350,1
38351,1
38352,13
38353,13
38354,13
38355,1
38356,1
38357,13
38358,1
38359,1
38360,1
38361,1
38362,1
38363,1
38364,1
38365,1
38366,1
38367,1
38368,1
38369,1
38370,13
38371,1
38372,13
38373,1
38374,1
38375,1
38376,1
38377,13
38378,13
38379,13
38380,1
38381,1
38382,13
38383,13
38384,1
38385,1
38386,1
38387,1
38388,1
38389,1
38390,1
38391,1
38392,1
38393,13
38394,1
38395,1
38396,1
38397,1
38398,13
38399,1
38400,13
38401,1
38402,1
38403,1
38404,13
38405,13
38406,13
38407,1
38408,13
38409,13
38410,1
38411,1
38412,1
38413,1
38414,13
38415,1
38416,1
38417,1
38418,1
38419,1
38420,1
38421,1
38422,1
38423,1
38424,13
38425,1
38426,1
38427,13
38428,1
38429,13
38430,1
38431,1
38432,13
38433,13
38434,13
38435,1
38436,1
38437,1
38438,13
38439,1
38440,1
38441,1
38442,1
38443,1
38444,1
38445,1
38446,1
38447,1
38448,1
38449,1
38450,1
38451,13
38452,1
38453,13
38454,1
38455,13
38456,13
38457,1
38458,13
38459,13
38460,1
38461,1
38462,1
38463,1
38464,1
38465,1
38466,1
38467,1
38468,1
38469,1
38470,1
38471,13
38472,1
38473,1
38474,1
38475,1
38476,1
38477,1
38478,1
38479,13
38480,13
38481,1
38482,1
38483,1
38484,1
38485,1
38486,13
38487,1
38488,1
38489,13
38490,1
38491,1
38492,1
38493,1
38494,1
38495,13
38496,13
38497,1
38498,1
38499,1
38500,1
38501,1
38502,13
38503,13
38504,1
38505,1
38506,1
38507,1
38508,1
38509,13
38510,13
38511,1
38512,1
38513,13
38514,1
38515,1
38516,1
38517,1
38518,1
38519,13
38520,13
38521,13
38522,1
38523,1
38524,1
38525,1
38526,1
38527,1
38528,1
38529,1
38530,1
38531,13
38532,1
38533,1
38534,1
38535,1
38536,1
38537,1
38538,13
38539,13
38540,1
38541,1
38542,1
38543,1
38544,1
38545,1
38546,13
38547,1
38548,1
38549,1
38550,1
38551,1
38552,13
38553,1
38554,1
38555,1
38556,1
38557,13
38558,13
38559,1
38560,1
38561,1
38562,13
38563,1
38564,13
38565,1
38566,1
38567,1
38568,1
38569,13
38570,1
38571,13
38572,13
38573,1
38574,13
38575,1
38576,1
38577,1
38578,13
38579,13
38580,1
38581,13
38582,1
38583,13
38584,1
38585,13
38586,1
38587,1
38588,1
38589,1
38590,1
38591,1
38592,1
38593,13
38594,13
38595,13
38596,1
38597,1
38598,1
38599,1
38600,13
38601,13
38602,13
38603,1
38604,13
38605,1
38606,1
38607,1
38608,1
38609,1
38610,13
38611,1
38612,13
38613,13
38614,1
38615,1
38616,1
38617,1
38618,1
38619,1
38620,1
38621,1
38622,1
38623,13
38624,13
38625,1
38626,1
38627,1
38628,1
38629,13
38630,1
38631,13
38632,13
38633,13
38634,1
38635,1
38636,13
38637,1
38638,13
38639,1
38640,1
38641,1
38642,1
38643,1
38644,1
38645,1
38646,1
38647,1
38648,1
38649,13
38650,1
38651,1
38652,1
38653,1
38654,1
38655,1
38656,1
38657,1
38658,1
38659,1
38660,1
38661,1
38662,1
38663,1
38664,13
38665,1
38666,1
38667,1
38668,1
38669,1
38670,1
38671,1
38672,1
38673,13
38674,13
38675,1
38676,1
38677,13
38678,1
38679,1
38680,1
38681,1
38682,1
38683,1
38684,1
38685,1
38686,1
38687,1
38688,1
38689,13
38690,1
38691,1
38692,1
38693,1
38694,1
38695,13
38696,1
38697,1
38698,13
38699,13
38700,1
38701,1
38702,1
38703,1
38704,1
38705,13
38706,13
38707,1
38708,13
38709,13
38710,1
38711,1
38712,1
38713,1
38714,13
38715,1
38716,1
38717,1
38718,1
38719,13
38720,1
38721,1
38722,1
38723,1
38724,13
38725,1
38726,1
38727,13
38728,1
38729,13
38730,1
38731,1
38732,13
38733,13
38734,13
38735,1
38736,13
38737,1
38738,1
38739,1
38740,1
38741,13
38742,1
38743,4
38744,1
38745,1
38746,1
38747,1
38748,1
38749,1
38750,1
38751,1
38752,1
38753,1
38754,13
38755,1
38756,13
38757,1
38758,1
38759,1
38760,13
38761,13
38762,13
38763,13
38764,1
38765,1
38766,1
38767,1
38768,1
38769,1
38770,1
38771,1
38772,13
38773,1
38774,1
38775,1
38776,1
38777,1
38778,1
38779,1
38780,1
38781,1
38782,1
38783,13
38784,1
38785,1
38786,13
38787,1
38788,1
38789,13
38790,13
38791,13
38792,1
38793,1
38794,1
38795,1
38796,1
38797,13
38798,1
38799,1
38800,1
38801,1
38802,1
38803,1
38804,13
38805,13
38806,1
38807,1
38808,1
38809,1
38810,1
38811,13
38812,13
38813,1
38814,13
38815,13
38816,1
38817,1
38818,1
38819,13
38820,1
38821,1
38822,1
38823,1
38824,1
38825,1
38826,1
38827,1
38828,1
38829,1
38830,1
38831,1
38832,1
38833,1
38834,1
38835,1
38836,1
38837,1
38838,13
38839,13
38840,13
38841,13
38842,1
38843,1
38844,1
38845,1
38846,13
38847,1
38848,1
38849,13
38850,13
38851,13
38852,1
38853,1
38854,13
38855,1
38856,1
38857,1
38858,1
38859,1
38860,1
38861,1
38862,1
38863,13
38864,13
38865,1
38866,1
38867,1
38868,1
38869,1
38870,1
38871,1
38872,1
38873,1
38874,13
38875,1
38876,13
38877,13
38878,1
38879,1
38880,1
38881,1
38882,13
38883,1
38884,1
38885,1
38886,1
38887,1
38888,1
38889,1
38890,1
38891,1
38892,1
38893,1
38894,1
38895,13
38896,1
38897,1
38898,13
38899,1
38900,1
38901,1
38902,1
38903,13
38904,13
38905,13
38906,1
38907,1
38908,1
38909,1
38910,13
38911,1
38912,1
38913,1
38914,13
38915,1
38916,3
38917,13
38918,1
38919,1
38920,1
38921,1
38922,1
38923,13
38924,13
38925,13
38926,1
38927,1
38928,1
38929,13
38930,1
38931,1
38932,1
38933,13
38934,1
38935,1
38936,1
38937,1
38938,1
38939,1
38940,1
38941,1
38942,1
38943,13
38944,1
38945,1
38946,13
38947,1
38948,1
38949,1
38950,1
38951,1
38952,1
38953,1
38954,13
38955,13
38956,1
38957,1
38958,13
38959,13
38960,1
38961,1
38962,1
38963,1
38964,1
38965,1
38966,1
38967,1
38968,1
38969,13
38970,1
38971,1
38972,1
38973,1
38974,13
38975,1
38976,13
38977,1
38978,1
38979,1
38980,13
38981,13
38982,13
38983,13
38984,1
38985,13
38986,1
38987,1
38988,1
38989,1
38990,1
38991,1
38992,1
38993,1
38994,1
38995,1
38996,13
38997,1
38998,1
38999,1
39000,1
39001,1
39002,13
39003,1
39004,1
39005,1
39006,1
39007,1
39008,1
39009,1
39010,1
39011,13
39012,13
39013,1
39014,1
39015,1
39016,1
39017,13
39018,1
39019,13
39020,13
39021,13
39022,1
39023,1
39024,1
39025,1
39026,1
39027,1
39028,13
39029,1
39030,13
39031,1
39032,1
39033,1
39034,1
39035,1
39036,13
39037,1
39038,13
39039,1
39040,13
39041,13
39042,13
39043,1
39044,1
39045,1
39046,1
39047,13
39048,13
39049,13
39050,1
39051,1
39052,1
39053,1
39054,1
39055,1
39056,1
39057,1
39058,1
39059,1
39060,1
39061,13
39062,1
39063,13
39064,1
39065,1
39066,1
39067,1
39068,1
39069,1
39070,1
39071,1
39072,13
39073,1
39074,1
39075,1
39076,1
39077,1
39078,13
39079,13
39080,1
39081,1
39082,1
39083,1
39084,1
39085,13
39086,1
39087,1
39088,1
39089,13
39090,1
39091,1
39092,1
39093,1
39094,1
39095,1
39096,1
39097,1
39098,1
39099,1
39100,1
39101,1
39102,1
39103,1
39104,1
39105,1
39106,13
39107,13
39108,1
39109,1
39110,1
39111,1
39112,1
39113,1
39114,13
39115,1
39116,1
39117,1
39118,1
39119,1
39120,1
39121,1
39122,1
39123,1
39124,1
39125,1
39126,1
39127,1
39128,1
39129,1
39130,1
39131,1
39132,1
39133,1
39134,1
39135,1
39136,1
39137,1
39138,1
39139,13
39140,1
39141,1
39142,13
39143,13
39144,13
39145,1
39146,1
39147,1
39148,13
39149,1
39150,1
39151,13
39152,1
39153,1
39154,1
39155,1
39156,1
39157,1
39158,13
39159,1
39160,1
39161,13
39162,13
39163,1
39164,1
39165,1
39166,1
39167,1
39168,1
39169,13
39170,13
39171,1
39172,1
39173,13
39174,13
39175,1
39176,1
39177,1
39178,1
39179,13
39180,13
39181,1
39182,13
39183,1
39184,13
39185,1
39186,1
39187,1
39188,1
39189,1
39190,1
39191,1
39192,1
39193,1
39194,1
39195,13
39196,1
39197,1
39198,13
39199,1
39200,1
39201,1
39202,1
39203,13
39204,13
39205,13
39206,13
39207,13
39208,1
39209,1
39210,1
39211,1
39212,1
39213,1
39214,1
39215,13
39216,1
39217,1
39218,1
39219,13
39220,1
39221,1
39222,1
39223,1
39224,13
39225,1
39226,13
39227,1
39228,1
39229,13
39230,1
39231,1
39232,1
39233,1
39234,13
39235,13
39236,13
39237,13
39238,13
39239,1
39240,13
39241,1
39242,1
39243,13
39244,13
39245,1
39246,13
39247,13
39248,13
39249,1
39250,13
39251,13
39252,1
39253,1
39254,1
39255,1
39256,13
39257,1
39258,1
39259,1
39260,1
39261,1
39262,1
39263,1
39264,1
39265,1
39266,13
39267,1
39268,1
39269,1
39270,1
39271,13
39272,1
39273,1
39274,13
39275,1
39276,13
39277,13
39278,1
39279,1
39280,1
39281,1
39282,1
39283,1
39284,1
39285,1
39286,1
39287,1
39288,1
39289,13
39290,1
39291,1
39292,1
39293,1
39294,13
39295,1
39296,1
39297,1
39298,1
39299,13
39300,1
39301,1
39302,1
39303,1
39304,1
39305,1
39306,1
39307,13
39308,1
39309,1
39310,1
39311,13
39312,13
39313,1
39314,1
39315,13
39316,1
39317,1
39318,1
39319,1
39320,1
39321,1
39322,1
39323,1
39324,13
39325,1
39326,1
39327,1
39328,13
39329,1
39330,1
39331,1
39332,13
39333,1
39334,13
39335,13
39336,1
39337,1
39338,1
39339,1
39340,1
39341,1
39342,13
39343,1
39344,1
39345,1
39346,13
39347,13
39348,13
39349,3
39350,1
39351,1
39352,1
39353,13
39354,1
39355,1
39356,13
39357,1
39358,13
39359,13
39360,13
39361,13
39362,1
39363,1
39364,1
39365,1
39366,13
39367,13
39368,1
39369,1
39370,13
39371,13
39372,1
39373,13
39374,1
39375,13
39376,1
39377,1
39378,1
39379,1
39380,1
39381,1
39382,1
39383,1
39384,13
39385,1
39386,1
39387,1
39388,1
39389,13
39390,1
39391,1
39392,1
39393,1
39394,1
39395,1
